state,constituency,candidate,party,party_normalized,alliance,votes,vote_share,total_votes,turnout,is_winner,position,margin,margin_pct,year
Odisha,Odisha PC 1,Candidate 2 (DMK),DMK,DMK,UPA,224892,26.36,853268,69.9,False,2,0,0,2019
Odisha,Odisha PC 1,Candidate 3 (INC),INC,INC,UPA,220231,25.81,853268,73.2,False,3,0,0,2019
Odisha,Odisha PC 1,Candidate 4 (BJP),BJP,BJP,NDA,83817,9.82,853268,64.3,False,4,0,0,2019
Odisha,Odisha PC 1,Candidate 5 (OTH),OTH,OTH,,56920,6.67,853268,67.6,False,5,0,0,2019
Odisha,Odisha PC 2,Candidate 1 (JDU),JDU,JDU,NDA,450305,40.72,1105763,78.0,True,1,104157,9.42,2019
Odisha,Odisha PC 2,Candidate 2 (BJP),BJP,BJP,NDA,346148,31.3,1105763,77.6,False,2,0,0,2019
Odisha,Odisha PC 2,Candidate 3 (OTH),OTH,OTH,,192724,17.43,1105763,59.1,False,3,0,0,2019
Odisha,Odisha PC 2,Candidate 4 (DMK),DMK,DMK,UPA,116584,10.54,1105763,69.4,False,4,0,0,2019
Odisha,Odisha PC 3,Candidate 1 (BJP),BJP,BJP,NDA,151578,36.07,420289,65.8,True,1,4961,1.18,2019
Odisha,Odisha PC 3,Candidate 2 (INC),INC,INC,UPA,146617,34.88,420289,64.1,False,2,0,0,2019
Odisha,Odisha PC 3,Candidate 3 (YSR),YSR,YSR,,92820,22.08,420289,66.5,False,3,0,0,2019
Odisha,Odisha PC 3,Candidate 4 (DMK),DMK,DMK,UPA,29272,6.96,420289,56.1,False,4,0,0,2019
Odisha,Odisha PC 4,Candidate 1 (OTH),OTH,OTH,,297868,26.17,1138243,70.6,True,1,21389,1.88,2019
Odisha,Odisha PC 4,Candidate 2 (JDU),JDU,JDU,NDA,276479,24.29,1138243,70.4,False,2,0,0,2019
Odisha,Odisha PC 4,Candidate 3 (BJP),BJP,BJP,NDA,203073,17.84,1138243,72.3,False,3,0,0,2019
Odisha,Odisha PC 4,Candidate 4 (INC),INC,INC,UPA,195797,17.2,1138243,70.2,False,4,0,0,2019
Odisha,Odisha PC 4,Candidate 5 (TMC),TMC,TMC,,165023,14.5,1138243,63.9,False,5,0,0,2019
Odisha,Odisha PC 5,Candidate 1 (IND),IND,IND,,252299,32.8,769139,59.6,True,1,3290,0.43,2019
Odisha,Odisha PC 5,Candidate 2 (INC),INC,INC,UPA,249009,32.38,769139,58.7,False,2,0,0,2019
Odisha,Odisha PC 5,Candidate 3 (BJP),BJP,BJP,NDA,154005,20.02,769139,59.9,False,3,0,0,2019
Odisha,Odisha PC 5,Candidate 4 (TMC),TMC,TMC,,80546,10.47,769139,59.3,False,4,0,0,2019
Odisha,Odisha PC 5,Candidate 5 (OTH),OTH,OTH,,33278,4.33,769139,64.6,False,5,0,0,2019
Odisha,Odisha PC 6,Candidate 1 (TMC),TMC,TMC,,275798,31.78,867940,73.0,True,1,47640,5.49,2019
Odisha,Odisha PC 6,Candidate 2 (BJP),BJP,BJP,NDA,228158,26.29,867940,59.2,False,2,0,0,2019
Odisha,Odisha PC 6,Candidate 3 (BRS),BRS,BRS,,212999,24.54,867940,63.6,False,3,0,0,2019
Odisha,Odisha PC 6,Candidate 4 (DMK),DMK,DMK,UPA,150983,17.4,867940,64.3,False,4,0,0,2019
Odisha,Odisha PC 7,Candidate 1 (BRS),BRS,BRS,,581484,49.79,1167974,60.7,True,1,160296,13.72,2019
Odisha,Odisha PC 7,Candidate 2 (AIADMK),AIADMK,AIADMK,NDA,421188,36.06,1167974,62.1,False,2,0,0,2019
Odisha,Odisha PC 7,Candidate 3 (BJP),BJP,BJP,NDA,165300,14.15,1167974,56.3,False,3,0,0,2019
Odisha,Odisha PC 8,Candidate 1 (BRS),BRS,BRS,,329945,43.4,760161,75.1,True,1,152210,20.02,2019
Odisha,Odisha PC 8,Candidate 2 (YSR),YSR,YSR,,177735,23.38,760161,57.3,False,2,0,0,2019
Odisha,Odisha PC 8,Candidate 3 (INC),INC,INC,UPA,111370,14.65,760161,63.2,False,3,0,0,2019
Odisha,Odisha PC 8,Candidate 4 (BJP),BJP,BJP,NDA,73485,9.67,760161,67.4,False,4,0,0,2019
Odisha,Odisha PC 8,Candidate 5 (OTH),OTH,OTH,,67624,8.9,760161,55.1,False,5,0,0,2019
Odisha,Odisha PC 9,Candidate 1 (BJP),BJP,BJP,NDA,486949,74.29,655478,73.9,True,1,318421,48.58,2019
Odisha,Odisha PC 9,Candidate 2 (DMK),DMK,DMK,UPA,168528,25.71,655478,68.0,False,2,0,0,2019
Odisha,Odisha PC 10,Candidate 1 (OTH),OTH,OTH,,423000,45.37,932251,72.6,True,1,17432,1.87,2019
Odisha,Odisha PC 10,Candidate 2 (BJP),BJP,BJP,NDA,405568,43.5,932251,63.5,False,2,0,0,2019
Odisha,Odisha PC 10,Candidate 3 (BRS),BRS,BRS,,103681,11.12,932251,58.5,False,3,0,0,2019
Odisha,Odisha PC 11,Candidate 1 (BJP),BJP,BJP,NDA,291437,39.23,742942,63.7,True,1,41124,5.54,2019
Odisha,Odisha PC 11,Candidate 2 (TDP),TDP,TDP,,250313,33.69,742942,66.3,False,2,0,0,2019
Odisha,Odisha PC 11,Candidate 3 (TMC),TMC,TMC,,201191,27.08,742942,76.6,False,3,0,0,2019
Odisha,Odisha PC 12,Candidate 1 (DMK),DMK,DMK,UPA,223462,40.37,553520,59.4,True,1,57875,10.46,2019
Odisha,Odisha PC 12,Candidate 2 (BJP),BJP,BJP,NDA,165587,29.92,553520,76.8,False,2,0,0,2019
Odisha,Odisha PC 12,Candidate 3 (AIADMK),AIADMK,AIADMK,NDA,83958,15.17,553520,57.3,False,3,0,0,2019
Odisha,Odisha PC 12,Candidate 4 (OTH),OTH,OTH,,80511,14.55,553520,64.3,False,4,0,0,2019
Odisha,Odisha PC 13,Candidate 1 (TMC),TMC,TMC,,262585,28.81,911562,77.0,True,1,14667,1.61,2019
Odisha,Odisha PC 13,Candidate 2 (BJP),BJP,BJP,NDA,247918,27.2,911562,74.1,False,2,0,0,2019
Odisha,Odisha PC 13,Candidate 3 (IND),IND,IND,,163886,17.98,911562,63.4,False,3,0,0,2019
Odisha,Odisha PC 13,Candidate 4 (YSR),YSR,YSR,,158843,17.43,911562,71.0,False,4,0,0,2019
Odisha,Odisha PC 13,Candidate 5 (DMK),DMK,DMK,UPA,78327,8.59,911562,55.3,False,5,0,0,2019
Odisha,Odisha PC 14,Candidate 1 (YSR),YSR,YSR,,201287,34.37,585663,59.7,True,1,27997,4.78,2019
Odisha,Odisha PC 14,Candidate 2 (BJP),BJP,BJP,NDA,173290,29.59,585663,66.1,False,2,0,0,2019
Odisha,Odisha PC 14,Candidate 3 (OTH),OTH,OTH,,144156,24.61,585663,64.5,False,3,0,0,2019
Odisha,Odisha PC 14,Candidate 4 (BRS),BRS,BRS,,41643,7.11,585663,73.0,False,4,0,0,2019
Odisha,Odisha PC 14,Candidate 5 (AIADMK),AIADMK,AIADMK,NDA,25285,4.32,585663,65.2,False,5,0,0,2019
Odisha,Odisha PC 15,Candidate 1 (BJP),BJP,BJP,NDA,219248,37.61,582944,59.7,True,1,35849,6.15,2019
Odisha,Odisha PC 15,Candidate 2 (TMC),TMC,TMC,,183399,31.46,582944,69.9,False,2,0,0,2019
Odisha,Odisha PC 15,Candidate 3 (SP),SP,SP,SP-BSP,109118,18.72,582944,77.2,False,3,0,0,2019
Odisha,Odisha PC 15,Candidate 4 (AIADMK),AIADMK,AIADMK,NDA,71177,12.21,582944,61.5,False,4,0,0,2019
Odisha,Odisha PC 16,Candidate 1 (INC),INC,INC,UPA,342430,44.09,776700,71.2,True,1,66924,8.62,2019
Odisha,Odisha PC 16,Candidate 2 (BRS),BRS,BRS,,275506,35.47,776700,73.4,False,2,0,0,2019
Odisha,Odisha PC 16,Candidate 3 (BJP),BJP,BJP,NDA,158763,20.44,776700,56.9,False,3,0,0,2019
Odisha,Odisha PC 17,Candidate 1 (BJP),BJP,BJP,NDA,215695,52.71,409246,69.6,True,1,22145,5.41,2019
Odisha,Odisha PC 17,Candidate 2 (OTH),OTH,OTH,,193550,47.29,409246,72.3,False,2,0,0,2019
Odisha,Odisha PC 18,Candidate 1 (BJP),BJP,BJP,NDA,167682,33.47,500944,65.1,True,1,19018,3.8,2019
Odisha,Odisha PC 18,Candidate 2 (TDP),TDP,TDP,,148664,29.68,500944,73.1,False,2,0,0,2019
Odisha,Odisha PC 18,Candidate 3 (TMC),TMC,TMC,,109369,21.83,500944,69.9,False,3,0,0,2019
Odisha,Odisha PC 18,Candidate 4 (AIADMK),AIADMK,AIADMK,NDA,75227,15.02,500944,59.0,False,4,0,0,2019
Odisha,Odisha PC 19,Candidate 1 (JDU),JDU,JDU,NDA,259697,40.0,649326,58.3,True,1,18190,2.8,2019
Odisha,Odisha PC 19,Candidate 2 (BJP),BJP,BJP,NDA,241507,37.19,649326,56.8,False,2,0,0,2019
Odisha,Odisha PC 19,Candidate 3 (INC),INC,INC,UPA,148120,22.81,649326,61.6,False,3,0,0,2019
Odisha,Odisha PC 20,Candidate 1 (TDP),TDP,TDP,,212359,27.79,764077,76.1,True,1,1039,0.14,2019
Odisha,Odisha PC 20,Candidate 2 (BJP),BJP,BJP,NDA,211320,27.66,764077,64.6,False,2,0,0,2019
Odisha,Odisha PC 20,Candidate 3 (BRS),BRS,BRS,,138989,18.19,764077,69.2,False,3,0,0,2019
Odisha,Odisha PC 20,Candidate 4 (SP),SP,SP,SP-BSP,137395,17.98,764077,65.5,False,4,0,0,2019
Odisha,Odisha PC 20,Candidate 5 (JDU),JDU,JDU,NDA,64011,8.38,764077,67.3,False,5,0,0,2019
Odisha,Odisha PC 21,Candidate 1 (BJP),BJP,BJP,NDA,278366,26.07,1067781,63.7,True,1,51418,4.82,2019
Odisha,Odisha PC 21,Candidate 2 (OTH),OTH,OTH,,226948,21.25,1067781,61.3,False,2,0,0,2019
Odisha,Odisha PC 21,Candidate 3 (INC),INC,INC,UPA,226362,21.2,1067781,66.3,False,3,0,0,2019
Odisha,Odisha PC 21,Candidate 4 (DMK),DMK,DMK,UPA,195653,18.32,1067781,76.4,False,4,0,0,2019
Odisha,Odisha PC 21,Candidate 5 (YSR),YSR,YSR,,140451,13.15,1067781,58.1,False,5,0,0,2019
Telangana,Telangana PC 1,Candidate 1 (TMC),TMC,TMC,,228998,45.74,500619,75.0,True,1,106042,21.18,2019
Telangana,Telangana PC 1,Candidate 2 (INC),INC,INC,UPA,122956,24.56,500619,73.1,False,2,0,0,2019
Telangana,Telangana PC 1,Candidate 3 (BJP),BJP,BJP,NDA,76639,15.31,500619,61.3,False,3,0,0,2019
Telangana,Telangana PC 1,Candidate 4 (SP),SP,SP,SP-BSP,72023,14.39,500619,70.7,False,4,0,0,2019
Telangana,Telangana PC 2,Candidate 1 (BJP),BJP,BJP,NDA,141754,31.52,449701,55.5,True,1,3167,0.7,2019
Telangana,Telangana PC 2,Candidate 2 (TMC),TMC,TMC,,138587,30.82,449701,64.1,False,2,0,0,2019
Telangana,Telangana PC 2,Candidate 3 (INC),INC,INC,UPA,128649,28.61,449701,77.4,False,3,0,0,2019
Telangana,Telangana PC 2,Candidate 4 (BRS),BRS,BRS,,40709,9.05,449701,75.1,False,4,0,0,2019
Telangana,Telangana PC 3,Candidate 1 (BJP),BJP,BJP,NDA,384396,44.91,855868,67.5,True,1,45794,5.35,2019
Telangana,Telangana PC 3,Candidate 2 (DMK),DMK,DMK,UPA,338602,39.56,855868,66.3,False,2,0,0,2019
Telangana,Telangana PC 3,Candidate 3 (SP),SP,SP,SP-BSP,132868,15.52,855868,60.5,False,3,0,0,2019
Telangana,Telangana PC 4,Candidate 1 (INC),INC,INC,UPA,218703,31.3,698770,68.9,True,1,20871,2.99,2019
Telangana,Telangana PC 4,Candidate 2 (BJP),BJP,BJP,NDA,197832,28.31,698770,58.4,False,2,0,0,2019
Telangana,Telangana PC 4,Candidate 3 (TMC),TMC,TMC,,170323,24.37,698770,72.2,False,3,0,0,2019
Telangana,Telangana PC 4,Candidate 4 (JDU),JDU,JDU,NDA,65054,9.31,698770,69.2,False,4,0,0,2019
Telangana,Telangana PC 4,Candidate 5 (AIADMK),AIADMK,AIADMK,NDA,46856,6.71,698770,64.3,False,5,0,0,2019
Telangana,Telangana PC 5,Candidate 1 (IND),IND,IND,,396388,44.4,892716,69.2,True,1,157813,17.68,2019
Telangana,Telangana PC 5,Candidate 2 (BJP),BJP,BJP,NDA,238575,26.72,892716,56.0,False,2,0,0,2019
Telangana,Telangana PC 5,Candidate 3 (SP),SP,SP,SP-BSP,144156,16.15,892716,69.3,False,3,0,0,2019
Telangana,Telangana PC 5,Candidate 4 (YSR),YSR,YSR,,113595,12.72,892716,73.1,False,4,0,0,2019
Telangana,Telangana PC 6,Candidate 1 (SP),SP,SP,SP-BSP,327691,48.94,669627,65.9,True,1,132805,19.83,2019
Telangana,Telangana PC 6,Candidate 2 (JDU),JDU,JDU,NDA,194886,29.1,669627,60.7,False,2,0,0,2019
Telangana,Telangana PC 6,Candidate 3 (BJP),BJP,BJP,NDA,147049,21.96,669627,60.0,False,3,0,0,2019
Telangana,Telangana PC 7,Candidate 1 (INC),INC,INC,UPA,328300,28.99,1132591,58.8,True,1,50780,4.48,2019
Telangana,Telangana PC 7,Candidate 2 (BJP),BJP,BJP,NDA,277520,24.5,1132591,60.2,False,2,0,0,2019
Telangana,Telangana PC 7,Candidate 3 (OTH),OTH,OTH,,250492,22.12,1132591,60.2,False,3,0,0,2019
Telangana,Telangana PC 7,Candidate 4 (DMK),DMK,DMK,UPA,222209,19.62,1132591,61.1,False,4,0,0,2019
Telangana,Telangana PC 7,Candidate 5 (BRS),BRS,BRS,,54067,4.77,1132591,56.7,False,5,0,0,2019
Telangana,Telangana PC 8,Candidate 1 (BJP),BJP,BJP,NDA,290018,35.82,809650,75.0,True,1,53970,6.67,2019
Telangana,Telangana PC 8,Candidate 2 (JDU),JDU,JDU,NDA,236048,29.15,809650,75.5,False,2,0,0,2019
Telangana,Telangana PC 8,Candidate 3 (INC),INC,INC,UPA,161004,19.89,809650,73.4,False,3,0,0,2019
Telangana,Telangana PC 8,Candidate 4 (IND),IND,IND,,122577,15.14,809650,73.1,False,4,0,0,2019
Telangana,Telangana PC 9,Candidate 1 (BJP),BJP,BJP,NDA,209629,41.6,503884,65.5,True,1,36946,7.33,2019
Telangana,Telangana PC 9,Candidate 2 (OTH),OTH,OTH,,172683,34.27,503884,66.6,False,2,0,0,2019
Telangana,Telangana PC 9,Candidate 3 (INC),INC,INC,UPA,121570,24.13,503884,69.4,False,3,0,0,2019
Telangana,Telangana PC 10,Candidate 1 (TMC),TMC,TMC,,236255,25.92,911389,67.8,True,1,4618,0.51,2019
Telangana,Telangana PC 10,Candidate 2 (JDU),JDU,JDU,NDA,231637,25.42,911389,66.5,False,2,0,0,2019
Telangana,Telangana PC 10,Candidate 3 (IND),IND,IND,,203300,22.31,911389,73.4,False,3,0,0,2019
Telangana,Telangana PC 10,Candidate 4 (SP),SP,SP,SP-BSP,143259,15.72,911389,66.1,False,4,0,0,2019
Telangana,Telangana PC 10,Candidate 5 (BJP),BJP,BJP,NDA,96935,10.64,911389,69.5,False,5,0,0,2019
Telangana,Telangana PC 11,Candidate 1 (OTH),OTH,OTH,,165217,32.87,502652,61.5,True,1,20012,3.98,2019
Telangana,Telangana PC 11,Candidate 2 (YSR),YSR,YSR,,145205,28.89,502652,64.8,False,2,0,0,2019
Telangana,Telangana PC 11,Candidate 3 (BJP),BJP,BJP,NDA,91448,18.19,502652,55.3,False,3,0,0,2019
Telangana,Telangana PC 11,Candidate 4 (JDU),JDU,JDU,NDA,69922,13.91,502652,58.9,False,4,0,0,2019
Telangana,Telangana PC 11,Candidate 5 (BRS),BRS,BRS,,30857,6.14,502652,77.2,False,5,0,0,2019
Telangana,Telangana PC 12,Candidate 1 (OTH),OTH,OTH,,350793,33.56,1045219,74.2,True,1,17952,1.72,2019
Telangana,Telangana PC 12,Candidate 2 (INC),INC,INC,UPA,332841,31.84,1045219,65.2,False,2,0,0,2019
Telangana,Telangana PC 12,Candidate 3 (BRS),BRS,BRS,,301688,28.86,1045219,67.1,False,3,0,0,2019
Telangana,Telangana PC 12,Candidate 4 (BJP),BJP,BJP,NDA,59895,5.73,1045219,69.6,False,4,0,0,2019
Telangana,Telangana PC 13,Candidate 1 (OTH),OTH,OTH,,212928,35.65,597313,77.7,True,1,877,0.15,2019
Telangana,Telangana PC 13,Candidate 2 (INC),INC,INC,UPA,212051,35.5,597313,72.0,False,2,0,0,2019
Telangana,Telangana PC 13,Candidate 3 (BJP),BJP,BJP,NDA,172332,28.85,597313,73.2,False,3,0,0,2019
Telangana,Telangana PC 14,Candidate 1 (BJP),BJP,BJP,NDA,442331,36.92,1197988,66.7,True,1,80018,6.68,2019
Telangana,Telangana PC 14,Candidate 2 (SP),SP,SP,SP-BSP,362313,30.24,1197988,74.1,False,2,0,0,2019
Telangana,Telangana PC 14,Candidate 3 (TDP),TDP,TDP,,198953,16.61,1197988,64.1,False,3,0,0,2019
Telangana,Telangana PC 14,Candidate 4 (BRS),BRS,BRS,,194389,16.23,1197988,77.6,False,4,0,0,2019
Telangana,Telangana PC 15,Candidate 1 (BJP),BJP,BJP,NDA,308352,38.01,811276,71.2,True,1,15355,1.89,2019
Telangana,Telangana PC 15,Candidate 2 (AIADMK),AIADMK,AIADMK,NDA,292997,36.12,811276,76.1,False,2,0,0,2019
Telangana,Telangana PC 15,Candidate 3 (INC),INC,INC,UPA,209925,25.88,811276,68.5,False,3,0,0,2019
Telangana,Telangana PC 16,Candidate 1 (BJP),BJP,BJP,NDA,411310,37.85,1086740,63.0,True,1,62375,5.74,2019
Telangana,Telangana PC 16,Candidate 2 (INC),INC,INC,UPA,348935,32.11,1086740,71.1,False,2,0,0,2019
Telangana,Telangana PC 16,Candidate 3 (SP),SP,SP,SP-BSP,198583,18.27,1086740,73.2,False,3,0,0,2019
Telangana,Telangana PC 16,Candidate 4 (TMC),TMC,TMC,,127911,11.77,1086740,65.2,False,4,0,0,2019
Telangana,Telangana PC 17,Candidate 1 (BJP),BJP,BJP,NDA,360567,39.9,903750,75.6,True,1,26024,2.88,2019
Telangana,Telangana PC 17,Candidate 2 (DMK),DMK,DMK,UPA,334543,37.02,903750,67.6,False,2,0,0,2019
Telangana,Telangana PC 17,Candidate 3 (BRS),BRS,BRS,,153396,16.97,903750,71.6,False,3,0,0,2019
Telangana,Telangana PC 17,Candidate 4 (AIADMK),AIADMK,AIADMK,NDA,55242,6.11,903750,63.8,False,4,0,0,2019
Jharkhand,Jharkhand PC 1,Candidate 1 (IND),IND,IND,,469767,50.77,925333,69.2,True,1,112110,12.12,2019
Jharkhand,Jharkhand PC 1,Candidate 2 (BJP),BJP,BJP,NDA,357657,38.65,925333,73.7,False,2,0,0,2019
Jharkhand,Jharkhand PC 1,Candidate 3 (YSR),YSR,YSR,,97908,10.58,925333,57.9,False,3,0,0,2019
Jharkhand,Jharkhand PC 2,Candidate 1 (TDP),TDP,TDP,,302505,36.67,824902,64.3,True,1,69545,8.43,2019
Jharkhand,Jharkhand PC 2,Candidate 2 (SP),SP,SP,SP-BSP,232960,28.24,824902,67.0,False,2,0,0,2019
Jharkhand,Jharkhand PC 2,Candidate 3 (INC),INC,INC,UPA,176426,21.39,824902,71.3,False,3,0,0,2019
Jharkhand,Jharkhand PC 2,Candidate 4 (BJP),BJP,BJP,NDA,67141,8.14,824902,63.8,False,4,0,0,2019
Jharkhand,Jharkhand PC 2,Candidate 5 (BRS),BRS,BRS,,45868,5.56,824902,60.7,False,5,0,0,2019
Jharkhand,Jharkhand PC 3,Candidate 1 (JDU),JDU,JDU,NDA,257278,28.04,917466,61.2,True,1,6568,0.72,2019
Jharkhand,Jharkhand PC 3,Candidate 2 (TMC),TMC,TMC,,250710,27.33,917466,73.1,False,2,0,0,2019
Jharkhand,Jharkhand PC 3,Candidate 3 (BJP),BJP,BJP,NDA,243736,26.57,917466,66.1,False,3,0,0,2019
Jharkhand,Jharkhand PC 3,Candidate 4 (SP),SP,SP,SP-BSP,125326,13.66,917466,75.6,False,4,0,0,2019
Jharkhand,Jharkhand PC 3,Candidate 5 (BRS),BRS,BRS,,40414,4.4,917466,65.8,False,5,0,0,2019
Jharkhand,Jharkhand PC 4,Candidate 1 (JDU),JDU,JDU,NDA,276856,35.82,772826,57.5,True,1,74153,9.6,2019
Jharkhand,Jharkhand PC 4,Candidate 2 (YSR),YSR,YSR,,202703,26.23,772826,70.7,False,2,0,0,2019
Jharkhand,Jharkhand PC 4,Candidate 3 (BJP),BJP,BJP,NDA,162703,21.05,772826,58.9,False,3,0,0,2019
Jharkhand,Jharkhand PC 4,Candidate 4 (BRS),BRS,BRS,,102039,13.2,772826,75.6,False,4,0,0,2019
Jharkhand,Jharkhand PC 4,Candidate 5 (TDP),TDP,TDP,,28523,3.69,772826,74.7,False,5,0,0,2019
Jharkhand,Jharkhand PC 5,Candidate 1 (BJP),BJP,BJP,NDA,394626,34.46,1145260,71.2,True,1,113599,9.92,2019
Jharkhand,Jharkhand PC 5,Candidate 2 (BRS),BRS,BRS,,281027,24.54,1145260,77.4,False,2,0,0,2019
Jharkhand,Jharkhand PC 5,Candidate 3 (OTH),OTH,OTH,,272471,23.79,1145260,57.3,False,3,0,0,2019
Jharkhand,Jharkhand PC 5,Candidate 4 (IND),IND,IND,,197135,17.21,1145260,67.7,False,4,0,0,2019
Jharkhand,Jharkhand PC 6,Candidate 1 (BJP),BJP,BJP,NDA,474826,45.8,1036720,75.4,True,1,67992,6.56,2019
Jharkhand,Jharkhand PC 6,Candidate 2 (OTH),OTH,OTH,,406834,39.24,1036720,74.2,False,2,0,0,2019
Jharkhand,Jharkhand PC 6,Candidate 3 (TMC),TMC,TMC,,155059,14.96,1036720,55.4,False,3,0,0,2019
Jharkhand,Jharkhand PC 7,Candidate 1 (JDU),JDU,JDU,NDA,121494,29.65,409815,72.3,True,1,14584,3.56,2019
Jharkhand,Jharkhand PC 7,Candidate 2 (BRS),BRS,BRS,,106910,26.09,409815,58.4,False,2,0,0,2019
Jharkhand,Jharkhand PC 7,Candidate 3 (AIADMK),AIADMK,AIADMK,NDA,102591,25.03,409815,76.1,False,3,0,0,2019
Jharkhand,Jharkhand PC 7,Candidate 4 (DMK),DMK,DMK,UPA,60441,14.75,409815,67.8,False,4,0,0,2019
Jharkhand,Jharkhand PC 7,Candidate 5 (INC),INC,INC,UPA,18376,4.48,409815,65.8,False,5,0,0,2019
Jharkhand,Jharkhand PC 8,Candidate 1 (BJP),BJP,BJP,NDA,813478,74.01,1099098,66.8,True,1,527859,48.03,2019
Jharkhand,Jharkhand PC 8,Candidate 2 (TDP),TDP,TDP,,285619,25.99,1099098,60.9,False,2,0,0,2019
Jharkhand,Jharkhand PC 9,Candidate 1 (SP),SP,SP,SP-BSP,190702,42.0,454073,73.1,True,1,46109,10.15,2019
Jharkhand,Jharkhand PC 9,Candidate 2 (INC),INC,INC,UPA,144593,31.84,454073,69.2,False,2,0,0,2019
Jharkhand,Jharkhand PC 9,Candidate 3 (BJP),BJP,BJP,NDA,118776,26.16,454073,59.1,False,3,0,0,2019
Jharkhand,Jharkhand PC 10,Candidate 1 (YSR),YSR,YSR,,138916,26.95,515518,68.2,True,1,5560,1.08,2019
Jharkhand,Jharkhand PC 10,Candidate 2 (BRS),BRS,BRS,,133356,25.87,515518,73.6,False,2,0,0,2019
Jharkhand,Jharkhand PC 10,Candidate 3 (BJP),BJP,BJP,NDA,128935,25.01,515518,71.0,False,3,0,0,2019
Jharkhand,Jharkhand PC 10,Candidate 4 (INC),INC,INC,UPA,114309,22.17,515518,60.5,False,4,0,0,2019
Jharkhand,Jharkhand PC 11,Candidate 1 (OTH),OTH,OTH,,439537,40.82,1076719,77.3,True,1,70302,6.53,2019
Jharkhand,Jharkhand PC 11,Candidate 2 (BJP),BJP,BJP,NDA,369235,34.29,1076719,71.3,False,2,0,0,2019
Jharkhand,Jharkhand PC 11,Candidate 3 (DMK),DMK,DMK,UPA,147071,13.66,1076719,61.8,False,3,0,0,2019
Jharkhand,Jharkhand PC 11,Candidate 4 (SP),SP,SP,SP-BSP,120874,11.23,1076719,73.8,False,4,0,0,2019
Jharkhand,Jharkhand PC 12,Candidate 1 (SP),SP,SP,SP-BSP,349378,31.49,1109382,56.2,True,1,17406,1.57,2019
Jharkhand,Jharkhand PC 12,Candidate 2 (INC),INC,INC,UPA,331972,29.92,1109382,57.1,False,2,0,0,2019
Jharkhand,Jharkhand PC 12,Candidate 3 (IND),IND,IND,,210093,18.94,1109382,61.3,False,3,0,0,2019
Jharkhand,Jharkhand PC 12,Candidate 4 (DMK),DMK,DMK,UPA,173655,15.65,1109382,61.9,False,4,0,0,2019
Jharkhand,Jharkhand PC 12,Candidate 5 (BJP),BJP,BJP,NDA,44282,3.99,1109382,65.3,False,5,0,0,2019
Jharkhand,Jharkhand PC 13,Candidate 1 (OTH),OTH,OTH,,257127,41.7,616565,64.9,True,1,106506,17.27,2019
Jharkhand,Jharkhand PC 13,Candidate 2 (BJP),BJP,BJP,NDA,150621,24.43,616565,67.3,False,2,0,0,2019
Jharkhand,Jharkhand PC 13,Candidate 3 (INC),INC,INC,UPA,149630,24.27,616565,74.1,False,3,0,0,2019
Jharkhand,Jharkhand PC 13,Candidate 4 (AIADMK),AIADMK,AIADMK,NDA,59185,9.6,616565,64.0,False,4,0,0,2019
Jharkhand,Jharkhand PC 14,Candidate 1 (INC),INC,INC,UPA,415738,44.47,934796,64.9,True,1,28791,3.08,2019
Jharkhand,Jharkhand PC 14,Candidate 2 (BJP),BJP,BJP,NDA,386947,41.39,934796,63.8,False,2,0,0,2019
Jharkhand,Jharkhand PC 14,Candidate 3 (BRS),BRS,BRS,,132110,14.13,934796,64.2,False,3,0,0,2019
Assam,Assam PC 1,Candidate 1 (JDU),JDU,JDU,NDA,320229,30.86,1037598,56.7,True,1,18494,1.78,2019
Assam,Assam PC 1,Candidate 2 (SP),SP,SP,SP-BSP,301735,29.08,1037598,76.3,False,2,0,0,2019
Assam,Assam PC 1,Candidate 3 (BJP),BJP,BJP,NDA,281820,27.16,1037598,65.1,False,3,0,0,2019
Assam,Assam PC 1,Candidate 4 (BRS),BRS,BRS,,133812,12.9,1037598,65.3,False,4,0,0,2019
Assam,Assam PC 2,Candidate 1 (BJP),BJP,BJP,NDA,416590,43.17,964944,61.4,True,1,35621,3.69,2019
Assam,Assam PC 2,Candidate 2 (SP),SP,SP,SP-BSP,380969,39.48,964944,71.5,False,2,0,0,2019
Assam,Assam PC 2,Candidate 3 (AIADMK),AIADMK,AIADMK,NDA,167383,17.35,964944,61.5,False,3,0,0,2019
Assam,Assam PC 3,Candidate 1 (JDU),JDU,JDU,NDA,127864,26.9,475414,62.1,True,1,2154,0.45,2019
Assam,Assam PC 3,Candidate 2 (BJP),BJP,BJP,NDA,125710,26.44,475414,70.8,False,2,0,0,2019
Assam,Assam PC 3,Candidate 3 (DMK),DMK,DMK,UPA,92340,19.42,475414,69.6,False,3,0,0,2019
Assam,Assam PC 3,Candidate 4 (TDP),TDP,TDP,,82095,17.27,475414,60.8,False,4,0,0,2019
Assam,Assam PC 3,Candidate 5 (AIADMK),AIADMK,AIADMK,NDA,47403,9.97,475414,58.1,False,5,0,0,2019
Assam,Assam PC 4,Candidate 1 (BRS),BRS,BRS,,233760,32.43,720776,76.1,True,1,41603,5.77,2019
Assam,Assam PC 4,Candidate 2 (BJP),BJP,BJP,NDA,192157,26.66,720776,63.8,False,2,0,0,2019
Assam,Assam PC 4,Candidate 3 (YSR),YSR,YSR,,141425,19.62,720776,76.3,False,3,0,0,2019
