state,constituency,candidate,party,party_normalized,alliance,votes,vote_share,total_votes,turnout,is_winner,position,margin,margin_pct,year
Odisha,Odisha PC 14,Candidate 4 (DMK),DMK,DMK,INDIA,35176,6.24,564038,77.9,False,4,0,0,2024
Odisha,Odisha PC 15,Candidate 1 (BJP),BJP,BJP,NDA,475092,57.44,827045,62.5,True,1,123140,14.89,2024
Odisha,Odisha PC 15,Candidate 2 (SP),SP,SP,INDIA,351952,42.56,827045,61.9,False,2,0,0,2024
Odisha,Odisha PC 16,Candidate 1 (BJP),BJP,BJP,NDA,219424,38.43,570982,68.9,True,1,71052,12.44,2024
Odisha,Odisha PC 16,Candidate 2 (INC),INC,INC,INDIA,148372,25.99,570982,59.1,False,2,0,0,2024
Odisha,Odisha PC 16,Candidate 3 (BRS),BRS,BRS,,105537,18.48,570982,71.1,False,3,0,0,2024
Odisha,Odisha PC 16,Candidate 4 (DMK),DMK,DMK,INDIA,97647,17.1,570982,66.4,False,4,0,0,2024
Odisha,Odisha PC 17,Candidate 1 (SP),SP,SP,INDIA,197309,24.1,818681,71.0,True,1,12483,1.52,2024
Odisha,Odisha PC 17,Candidate 2 (BJP),BJP,BJP,NDA,184826,22.58,818681,61.0,False,2,0,0,2024
Odisha,Odisha PC 17,Candidate 3 (INC),INC,INC,INDIA,179355,21.91,818681,66.9,False,3,0,0,2024
Odisha,Odisha PC 17,Candidate 4 (TMC),TMC,TMC,INDIA,139963,17.1,818681,62.7,False,4,0,0,2024
Odisha,Odisha PC 17,Candidate 5 (OTH),OTH,OTH,,117225,14.32,818681,55.2,False,5,0,0,2024
Odisha,Odisha PC 18,Candidate 1 (YSR),YSR,YSR,,456163,52.23,873330,63.2,True,1,129646,14.85,2024
Odisha,Odisha PC 18,Candidate 2 (SP),SP,SP,INDIA,326517,37.39,873330,61.7,False,2,0,0,2024
Odisha,Odisha PC 18,Candidate 3 (BJP),BJP,BJP,NDA,90649,10.38,873330,61.4,False,3,0,0,2024
Odisha,Odisha PC 19,Candidate 1 (SP),SP,SP,INDIA,215791,29.95,720416,55.1,True,1,26669,3.7,2024
Odisha,Odisha PC 19,Candidate 2 (BJP),BJP,BJP,NDA,189122,26.25,720416,62.4,False,2,0,0,2024
Odisha,Odisha PC 19,Candidate 3 (OTH),OTH,OTH,,187926,26.09,720416,70.1,False,3,0,0,2024
Odisha,Odisha PC 19,Candidate 4 (INC),INC,INC,INDIA,127575,17.71,720416,66.5,False,4,0,0,2024
Odisha,Odisha PC 20,Candidate 1 (BJP),BJP,BJP,NDA,382193,41.5,920925,66.9,True,1,107661,11.69,2024
Odisha,Odisha PC 20,Candidate 2 (DMK),DMK,DMK,INDIA,274532,29.81,920925,76.7,False,2,0,0,2024
Odisha,Odisha PC 20,Candidate 3 (INC),INC,INC,INDIA,171210,18.59,920925,77.2,False,3,0,0,2024
Odisha,Odisha PC 20,Candidate 4 (YSR),YSR,YSR,,92988,10.1,920925,69.1,False,4,0,0,2024
Odisha,Odisha PC 21,Candidate 1 (INC),INC,INC,INDIA,222440,39.45,563896,70.0,True,1,46274,8.21,2024
Odisha,Odisha PC 21,Candidate 2 (BRS),BRS,BRS,,176166,31.24,563896,56.1,False,2,0,0,2024
Odisha,Odisha PC 21,Candidate 3 (SP),SP,SP,INDIA,81684,14.49,563896,73.2,False,3,0,0,2024
Odisha,Odisha PC 21,Candidate 4 (DMK),DMK,DMK,INDIA,48316,8.57,563896,72.1,False,4,0,0,2024
Odisha,Odisha PC 21,Candidate 5 (BJP),BJP,BJP,NDA,35287,6.26,563896,57.9,False,5,0,0,2024
Telangana,Telangana PC 1,Candidate 1 (SP),SP,SP,INDIA,222775,29.98,743186,70.5,True,1,31157,4.19,2024
Telangana,Telangana PC 1,Candidate 2 (BJP),BJP,BJP,NDA,191618,25.78,743186,59.1,False,2,0,0,2024
Telangana,Telangana PC 1,Candidate 3 (YSR),YSR,YSR,,151433,20.38,743186,66.3,False,3,0,0,2024
Telangana,Telangana PC 1,Candidate 4 (TDP),TDP,TDP,NDA,131961,17.76,743186,62.5,False,4,0,0,2024
Telangana,Telangana PC 1,Candidate 5 (BRS),BRS,BRS,,45396,6.11,743186,55.0,False,5,0,0,2024
Telangana,Telangana PC 2,Candidate 1 (INC),INC,INC,INDIA,292325,33.94,861338,63.9,True,1,2688,0.31,2024
Telangana,Telangana PC 2,Candidate 2 (JDU),JDU,JDU,NDA,289637,33.63,861338,63.6,False,2,0,0,2024
Telangana,Telangana PC 2,Candidate 3 (OTH),OTH,OTH,,194555,22.59,861338,55.2,False,3,0,0,2024
Telangana,Telangana PC 2,Candidate 4 (BJP),BJP,BJP,NDA,84819,9.85,861338,70.9,False,4,0,0,2024
Telangana,Telangana PC 3,Candidate 1 (INC),INC,INC,INDIA,492061,42.37,1161449,56.8,True,1,95616,8.23,2024
Telangana,Telangana PC 3,Candidate 2 (TDP),TDP,TDP,NDA,396445,34.13,1161449,69.1,False,2,0,0,2024
Telangana,Telangana PC 3,Candidate 3 (BJP),BJP,BJP,NDA,272941,23.5,1161449,56.9,False,3,0,0,2024
Telangana,Telangana PC 4,Candidate 1 (SP),SP,SP,INDIA,199068,26.3,756858,55.5,True,1,15514,2.05,2024
Telangana,Telangana PC 4,Candidate 2 (BRS),BRS,BRS,,183554,24.25,756858,76.1,False,2,0,0,2024
Telangana,Telangana PC 4,Candidate 3 (BJP),BJP,BJP,NDA,172086,22.74,756858,59.0,False,3,0,0,2024
Telangana,Telangana PC 4,Candidate 4 (INC),INC,INC,INDIA,142623,18.84,756858,66.3,False,4,0,0,2024
Telangana,Telangana PC 4,Candidate 5 (JDU),JDU,JDU,NDA,59524,7.86,756858,62.6,False,5,0,0,2024
Telangana,Telangana PC 5,Candidate 1 (SP),SP,SP,INDIA,417671,38.26,1091575,69.4,True,1,60081,5.5,2024
Telangana,Telangana PC 5,Candidate 2 (TMC),TMC,TMC,INDIA,357590,32.76,1091575,72.7,False,2,0,0,2024
Telangana,Telangana PC 5,Candidate 3 (BJP),BJP,BJP,NDA,316312,28.98,1091575,65.4,False,3,0,0,2024
Telangana,Telangana PC 6,Candidate 1 (DMK),DMK,DMK,INDIA,174983,34.24,511014,63.7,True,1,8760,1.71,2024
Telangana,Telangana PC 6,Candidate 2 (INC),INC,INC,INDIA,166223,32.53,511014,69.0,False,2,0,0,2024
Telangana,Telangana PC 6,Candidate 3 (SP),SP,SP,INDIA,130706,25.58,511014,59.6,False,3,0,0,2024
Telangana,Telangana PC 6,Candidate 4 (BJP),BJP,BJP,NDA,39100,7.65,511014,55.8,False,4,0,0,2024
Telangana,Telangana PC 7,Candidate 1 (INC),INC,INC,INDIA,318894,32.33,986246,57.5,True,1,46117,4.68,2024
Telangana,Telangana PC 7,Candidate 2 (OTH),OTH,OTH,,272777,27.66,986246,58.0,False,2,0,0,2024
Telangana,Telangana PC 7,Candidate 3 (BJP),BJP,BJP,NDA,204093,20.69,986246,58.9,False,3,0,0,2024
Telangana,Telangana PC 7,Candidate 4 (AIADMK),AIADMK,AIADMK,,190481,19.31,986246,65.8,False,4,0,0,2024
Telangana,Telangana PC 8,Candidate 1 (SP),SP,SP,INDIA,309776,58.49,529607,58.3,True,1,150814,28.48,2024
Telangana,Telangana PC 8,Candidate 2 (OTH),OTH,OTH,,158962,30.02,529607,60.2,False,2,0,0,2024
Telangana,Telangana PC 8,Candidate 3 (BJP),BJP,BJP,NDA,60867,11.49,529607,55.4,False,3,0,0,2024
Telangana,Telangana PC 9,Candidate 1 (BJP),BJP,BJP,NDA,154266,37.31,413460,59.5,True,1,58281,14.1,2024
Telangana,Telangana PC 9,Candidate 2 (INC),INC,INC,INDIA,95985,23.22,413460,59.5,False,2,0,0,2024
Telangana,Telangana PC 9,Candidate 3 (SP),SP,SP,INDIA,93319,22.57,413460,56.6,False,3,0,0,2024
Telangana,Telangana PC 9,Candidate 4 (BRS),BRS,BRS,,69887,16.9,413460,56.1,False,4,0,0,2024
Telangana,Telangana PC 10,Candidate 1 (OTH),OTH,OTH,,102435,22.19,461708,76.6,True,1,6926,1.5,2024
Telangana,Telangana PC 10,Candidate 2 (BJP),BJP,BJP,NDA,95509,20.69,461708,67.8,False,2,0,0,2024
Telangana,Telangana PC 10,Candidate 3 (INC),INC,INC,INDIA,90682,19.64,461708,57.9,False,3,0,0,2024
Telangana,Telangana PC 10,Candidate 4 (AIADMK),AIADMK,AIADMK,,88469,19.16,461708,73.8,False,4,0,0,2024
Telangana,Telangana PC 10,Candidate 5 (SP),SP,SP,INDIA,84611,18.33,461708,57.9,False,5,0,0,2024
Telangana,Telangana PC 11,Candidate 1 (IND),IND,IND,,256767,54.76,468926,64.2,True,1,103399,22.05,2024
Telangana,Telangana PC 11,Candidate 2 (INC),INC,INC,INDIA,153368,32.71,468926,76.2,False,2,0,0,2024
Telangana,Telangana PC 11,Candidate 3 (BJP),BJP,BJP,NDA,58789,12.54,468926,73.5,False,3,0,0,2024
Telangana,Telangana PC 12,Candidate 1 (BJP),BJP,BJP,NDA,280876,30.66,916037,61.5,True,1,20705,2.26,2024
Telangana,Telangana PC 12,Candidate 2 (OTH),OTH,OTH,,260171,28.4,916037,76.2,False,2,0,0,2024
Telangana,Telangana PC 12,Candidate 3 (INC),INC,INC,INDIA,249812,27.27,916037,70.8,False,3,0,0,2024
Telangana,Telangana PC 12,Candidate 4 (TMC),TMC,TMC,INDIA,125175,13.66,916037,58.4,False,4,0,0,2024
Telangana,Telangana PC 13,Candidate 1 (INC),INC,INC,INDIA,333346,35.22,946427,70.7,True,1,23025,2.43,2024
Telangana,Telangana PC 13,Candidate 2 (TDP),TDP,TDP,NDA,310321,32.79,946427,56.0,False,2,0,0,2024
Telangana,Telangana PC 13,Candidate 3 (BJP),BJP,BJP,NDA,302758,31.99,946427,55.9,False,3,0,0,2024
Telangana,Telangana PC 14,Candidate 1 (SP),SP,SP,INDIA,141648,32.49,436017,67.4,True,1,4070,0.93,2024
Telangana,Telangana PC 14,Candidate 2 (DMK),DMK,DMK,INDIA,137578,31.55,436017,76.7,False,2,0,0,2024
Telangana,Telangana PC 14,Candidate 3 (BJP),BJP,BJP,NDA,131357,30.13,436017,60.1,False,3,0,0,2024
Telangana,Telangana PC 14,Candidate 4 (INC),INC,INC,INDIA,25432,5.83,436017,70.2,False,4,0,0,2024
Telangana,Telangana PC 15,Candidate 1 (SP),SP,SP,INDIA,229382,35.32,649383,75.8,True,1,57389,8.84,2024
Telangana,Telangana PC 15,Candidate 2 (BJP),BJP,BJP,NDA,171993,26.49,649383,73.6,False,2,0,0,2024
Telangana,Telangana PC 15,Candidate 3 (INC),INC,INC,INDIA,157814,24.3,649383,75.8,False,3,0,0,2024
Telangana,Telangana PC 15,Candidate 4 (JDU),JDU,JDU,NDA,90192,13.89,649383,76.2,False,4,0,0,2024
Telangana,Telangana PC 16,Candidate 1 (BJP),BJP,BJP,NDA,425256,35.56,1196017,59.0,True,1,135996,11.37,2024
Telangana,Telangana PC 16,Candidate 2 (TDP),TDP,TDP,NDA,289260,24.19,1196017,78.0,False,2,0,0,2024
Telangana,Telangana PC 16,Candidate 3 (INC),INC,INC,INDIA,248083,20.74,1196017,69.9,False,3,0,0,2024
Telangana,Telangana PC 16,Candidate 4 (DMK),DMK,DMK,INDIA,233416,19.52,1196017,77.4,False,4,0,0,2024
Telangana,Telangana PC 17,Candidate 1 (OTH),OTH,OTH,,236030,35.35,667607,71.0,True,1,26581,3.98,2024
Telangana,Telangana PC 17,Candidate 2 (SP),SP,SP,INDIA,209449,31.37,667607,56.4,False,2,0,0,2024
Telangana,Telangana PC 17,Candidate 3 (BJP),BJP,BJP,NDA,165475,24.79,667607,56.4,False,3,0,0,2024
Telangana,Telangana PC 17,Candidate 4 (AIADMK),AIADMK,AIADMK,,56651,8.49,667607,59.6,False,4,0,0,2024
Jharkhand,Jharkhand PC 1,Candidate 1 (JDU),JDU,JDU,NDA,268532,52.81,508532,76.6,True,1,28533,5.61,2024
Jharkhand,Jharkhand PC 1,Candidate 2 (BJP),BJP,BJP,NDA,239999,47.19,508532,68.0,False,2,0,0,2024
Jharkhand,Jharkhand PC 2,Candidate 1 (JDU),JDU,JDU,NDA,255227,31.54,809095,58.0,True,1,31062,3.84,2024
Jharkhand,Jharkhand PC 2,Candidate 2 (TMC),TMC,TMC,INDIA,224165,27.71,809095,75.5,False,2,0,0,2024
Jharkhand,Jharkhand PC 2,Candidate 3 (TDP),TDP,TDP,NDA,196145,24.24,809095,60.9,False,3,0,0,2024
Jharkhand,Jharkhand PC 2,Candidate 4 (BJP),BJP,BJP,NDA,87345,10.8,809095,72.1,False,4,0,0,2024
Jharkhand,Jharkhand PC 2,Candidate 5 (SP),SP,SP,INDIA,46211,5.71,809095,55.4,False,5,0,0,2024
Jharkhand,Jharkhand PC 3,Candidate 1 (BRS),BRS,BRS,,154122,32.16,479250,56.2,True,1,2308,0.48,2024
Jharkhand,Jharkhand PC 3,Candidate 2 (TDP),TDP,TDP,NDA,151814,31.68,479250,62.9,False,2,0,0,2024
Jharkhand,Jharkhand PC 3,Candidate 3 (BJP),BJP,BJP,NDA,145680,30.4,479250,74.8,False,3,0,0,2024
Jharkhand,Jharkhand PC 3,Candidate 4 (INC),INC,INC,INDIA,27631,5.77,479250,58.6,False,4,0,0,2024
Jharkhand,Jharkhand PC 4,Candidate 1 (BJP),BJP,BJP,NDA,389055,34.14,1139653,76.3,True,1,45496,3.99,2024
Jharkhand,Jharkhand PC 4,Candidate 2 (TMC),TMC,TMC,INDIA,343559,30.15,1139653,69.2,False,2,0,0,2024
Jharkhand,Jharkhand PC 4,Candidate 3 (INC),INC,INC,INDIA,244193,21.43,1139653,75.1,False,3,0,0,2024
Jharkhand,Jharkhand PC 4,Candidate 4 (AIADMK),AIADMK,AIADMK,,162844,14.29,1139653,56.1,False,4,0,0,2024
Jharkhand,Jharkhand PC 5,Candidate 1 (BRS),BRS,BRS,,298021,27.32,1090856,58.0,True,1,12735,1.17,2024
Jharkhand,Jharkhand PC 5,Candidate 2 (BJP),BJP,BJP,NDA,285286,26.15,1090856,58.2,False,2,0,0,2024
Jharkhand,Jharkhand PC 5,Candidate 3 (AIADMK),AIADMK,AIADMK,,267942,24.56,1090856,66.6,False,3,0,0,2024
Jharkhand,Jharkhand PC 5,Candidate 4 (SP),SP,SP,INDIA,239605,21.96,1090856,75.6,False,4,0,0,2024
Jharkhand,Jharkhand PC 6,Candidate 1 (DMK),DMK,DMK,INDIA,242846,32.04,758037,58.7,True,1,20474,2.7,2024
Jharkhand,Jharkhand PC 6,Candidate 2 (SP),SP,SP,INDIA,222372,29.34,758037,73.3,False,2,0,0,2024
Jharkhand,Jharkhand PC 6,Candidate 3 (JDU),JDU,JDU,NDA,170125,22.44,758037,62.6,False,3,0,0,2024
Jharkhand,Jharkhand PC 6,Candidate 4 (AIADMK),AIADMK,AIADMK,,91506,12.07,758037,72.8,False,4,0,0,2024
Jharkhand,Jharkhand PC 6,Candidate 5 (BJP),BJP,BJP,NDA,31186,4.11,758037,72.9,False,5,0,0,2024
Jharkhand,Jharkhand PC 7,Candidate 1 (DMK),DMK,DMK,INDIA,231264,31.49,734324,68.9,True,1,36978,5.04,2024
Jharkhand,Jharkhand PC 7,Candidate 2 (INC),INC,INC,INDIA,194286,26.46,734324,55.4,False,2,0,0,2024
Jharkhand,Jharkhand PC 7,Candidate 3 (BJP),BJP,BJP,NDA,97603,13.29,734324,69.8,False,3,0,0,2024
Jharkhand,Jharkhand PC 7,Candidate 4 (TMC),TMC,TMC,INDIA,92513,12.6,734324,74.6,False,4,0,0,2024
Jharkhand,Jharkhand PC 7,Candidate 5 (IND),IND,IND,,86120,11.73,734324,75.0,False,5,0,0,2024
Jharkhand,Jharkhand PC 7,Candidate 6 (TDP),TDP,TDP,NDA,32535,4.43,734324,74.1,False,6,0,0,2024
Jharkhand,Jharkhand PC 8,Candidate 1 (TDP),TDP,TDP,NDA,141140,33.37,422904,70.1,True,1,6567,1.55,2024
Jharkhand,Jharkhand PC 8,Candidate 2 (BJP),BJP,BJP,NDA,134573,31.82,422904,75.7,False,2,0,0,2024
Jharkhand,Jharkhand PC 8,Candidate 3 (SP),SP,SP,INDIA,114934,27.18,422904,62.9,False,3,0,0,2024
Jharkhand,Jharkhand PC 8,Candidate 4 (DMK),DMK,DMK,INDIA,32255,7.63,422904,72.1,False,4,0,0,2024
Jharkhand,Jharkhand PC 9,Candidate 1 (DMK),DMK,DMK,INDIA,271922,32.96,824927,61.4,True,1,51606,6.26,2024
Jharkhand,Jharkhand PC 9,Candidate 2 (INC),INC,INC,INDIA,220316,26.71,824927,65.7,False,2,0,0,2024
Jharkhand,Jharkhand PC 9,Candidate 3 (BJP),BJP,BJP,NDA,198049,24.01,824927,68.5,False,3,0,0,2024
Jharkhand,Jharkhand PC 9,Candidate 4 (SP),SP,SP,INDIA,99923,12.11,824927,60.2,False,4,0,0,2024
Jharkhand,Jharkhand PC 9,Candidate 5 (OTH),OTH,OTH,,34715,4.21,824927,67.5,False,5,0,0,2024
Jharkhand,Jharkhand PC 10,Candidate 1 (AIADMK),AIADMK,AIADMK,,302463,28.49,1061805,60.5,True,1,12590,1.19,2024
Jharkhand,Jharkhand PC 10,Candidate 2 (SP),SP,SP,INDIA,289873,27.3,1061805,63.2,False,2,0,0,2024
Jharkhand,Jharkhand PC 10,Candidate 3 (OTH),OTH,OTH,,224157,21.11,1061805,67.4,False,3,0,0,2024
Jharkhand,Jharkhand PC 10,Candidate 4 (BJP),BJP,BJP,NDA,125688,11.84,1061805,73.1,False,4,0,0,2024
Jharkhand,Jharkhand PC 10,Candidate 5 (JDU),JDU,JDU,NDA,119621,11.27,1061805,69.1,False,5,0,0,2024
Jharkhand,Jharkhand PC 11,Candidate 1 (INC),INC,INC,INDIA,176096,40.81,431487,64.9,True,1,45108,10.45,2024
Jharkhand,Jharkhand PC 11,Candidate 2 (BJP),BJP,BJP,NDA,130988,30.36,431487,55.2,False,2,0,0,2024
Jharkhand,Jharkhand PC 11,Candidate 3 (SP),SP,SP,INDIA,72194,16.73,431487,62.6,False,3,0,0,2024
Jharkhand,Jharkhand PC 11,Candidate 4 (TMC),TMC,TMC,INDIA,52207,12.1,431487,71.8,False,4,0,0,2024
Jharkhand,Jharkhand PC 12,Candidate 1 (BJP),BJP,BJP,NDA,171147,40.8,419477,66.4,True,1,5781,1.38,2024
Jharkhand,Jharkhand PC 12,Candidate 2 (JDU),JDU,JDU,NDA,165366,39.42,419477,62.0,False,2,0,0,2024
Jharkhand,Jharkhand PC 12,Candidate 3 (TDP),TDP,TDP,NDA,82963,19.78,419477,58.7,False,3,0,0,2024
Jharkhand,Jharkhand PC 13,Candidate 1 (SP),SP,SP,INDIA,330546,47.08,702146,55.7,True,1,25683,3.66,2024
Jharkhand,Jharkhand PC 13,Candidate 2 (JDU),JDU,JDU,NDA,304863,43.42,702146,77.4,False,2,0,0,2024
Jharkhand,Jharkhand PC 13,Candidate 3 (BJP),BJP,BJP,NDA,66736,9.5,702146,63.1,False,3,0,0,2024
Jharkhand,Jharkhand PC 14,Candidate 1 (BJP),BJP,BJP,NDA,345090,56.98,605647,65.5,True,1,195985,32.36,2024
Jharkhand,Jharkhand PC 14,Candidate 2 (INC),INC,INC,INDIA,149105,24.62,605647,70.9,False,2,0,0,2024
Jharkhand,Jharkhand PC 14,Candidate 3 (IND),IND,IND,,111451,18.4,605647,75.0,False,3,0,0,2024
Assam,Assam PC 1,Candidate 1 (SP),SP,SP,INDIA,259194,43.75,592450,62.0,True,1,104099,17.57,2024
Assam,Assam PC 1,Candidate 2 (YSR),YSR,YSR,,155095,26.18,592450,74.9,False,2,0,0,2024
Assam,Assam PC 1,Candidate 3 (BJP),BJP,BJP,NDA,109210,18.43,592450,62.4,False,3,0,0,2024
Assam,Assam PC 1,Candidate 4 (INC),INC,INC,INDIA,68949,11.64,592450,65.4,False,4,0,0,2024
Assam,Assam PC 2,Candidate 1 (JDU),JDU,JDU,NDA,125201,25.98,481977,73.5,True,1,17496,3.63,2024
Assam,Assam PC 2,Candidate 2 (OTH),OTH,OTH,,107705,22.35,481977,55.5,False,2,0,0,2024
Assam,Assam PC 2,Candidate 3 (DMK),DMK,DMK,INDIA,74323,15.42,481977,73.6,False,3,0,0,2024
Assam,Assam PC 2,Candidate 4 (YSR),YSR,YSR,,72356,15.01,481977,61.6,False,4,0,0,2024
Assam,Assam PC 2,Candidate 5 (BJP),BJP,BJP,NDA,59264,12.3,481977,64.6,False,5,0,0,2024
Assam,Assam PC 2,Candidate 6 (AIADMK),AIADMK,AIADMK,,43124,8.95,481977,68.7,False,6,0,0,2024
Assam,Assam PC 3,Candidate 1 (BRS),BRS,BRS,,262230,26.19,1001296,56.2,True,1,25245,2.52,2024
Assam,Assam PC 3,Candidate 2 (JDU),JDU,JDU,NDA,236985,23.67,1001296,74.4,False,2,0,0,2024
Assam,Assam PC 3,Candidate 3 (AIADMK),AIADMK,AIADMK,,233874,23.36,1001296,69.6,False,3,0,0,2024
Assam,Assam PC 3,Candidate 4 (TMC),TMC,TMC,INDIA,164135,16.39,1001296,73.9,False,4,0,0,2024
Assam,Assam PC 3,Candidate 5 (YSR),YSR,YSR,,73358,7.33,1001296,71.7,False,5,0,0,2024
Assam,Assam PC 3,Candidate 6 (TDP),TDP,TDP,NDA,30711,3.07,1001296,69.2,False,6,0,0,2024
Assam,Assam PC 4,Candidate 1 (INC),INC,INC,INDIA,279431,66.05,423033,63.5,True,1,135830,32.11,2024
Assam,Assam PC 4,Candidate 2 (BJP),BJP,BJP,NDA,143601,33.95,423033,67.5,False,2,0,0,2024
Assam,Assam PC 5,Candidate 1 (SP),SP,SP,INDIA,360007,31.97,1125952,65.7,True,1,119990,10.66,2024
Assam,Assam PC 5,Candidate 2 (INC),INC,INC,INDIA,240017,21.32,1125952,65.6,False,2,0,0,2024
Assam,Assam PC 5,Candidate 3 (BRS),BRS,BRS,,218968,19.45,1125952,70.3,False,3,0,0,2024
Assam,Assam PC 5,Candidate 4 (OTH),OTH,OTH,,128076,11.37,1125952,74.6,False,4,0,0,2024
Assam,Assam PC 5,Candidate 5 (AIADMK),AIADMK,AIADMK,,118836,10.55,1125952,74.6,False,5,0,0,2024
Assam,Assam PC 5,Candidate 6 (JDU),JDU,JDU,NDA,60046,5.33,1125952,66.6,False,6,0,0,2024
Assam,Assam PC 6,Candidate 1 (BJP),BJP,BJP,NDA,230830,34.96,660353,63.4,True,1,15800,2.39,2024
Assam,Assam PC 6,Candidate 2 (JDU),JDU,JDU,NDA,215030,32.56,660353,75.8,False,2,0,0,2024
Assam,Assam PC 6,Candidate 3 (INC),INC,INC,INDIA,164876,24.97,660353,64.7,False,3,0,0,2024
Assam,Assam PC 6,Candidate 4 (SP),SP,SP,INDIA,49615,7.51,660353,58.8,False,4,0,0,2024
Assam,Assam PC 7,Candidate 1 (BJP),BJP,BJP,NDA,311667,32.57,956796,74.9,True,1,47856,5.0,2024
Assam,Assam PC 7,Candidate 2 (TDP),TDP,TDP,NDA,263811,27.57,956796,57.9,False,2,0,0,2024
Assam,Assam PC 7,Candidate 3 (BRS),BRS,BRS,,227538,23.78,956796,67.7,False,3,0,0,2024
Assam,Assam PC 7,Candidate 4 (INC),INC,INC,INDIA,153778,16.07,956796,76.1,False,4,0,0,2024
Assam,Assam PC 8,Candidate 1 (JDU),JDU,JDU,NDA,166492,25.67,648492,67.0,True,1,4233,0.65,2024
Assam,Assam PC 8,Candidate 2 (DMK),DMK,DMK,INDIA,162259,25.02,648492,67.3,False,2,0,0,2024
Assam,Assam PC 8,Candidate 3 (SP),SP,SP,INDIA,132664,20.46,648492,57.9,False,3,0,0,2024
Assam,Assam PC 8,Candidate 4 (INC),INC,INC,INDIA,120381,18.56,648492,64.2,False,4,0,0,2024
Assam,Assam PC 8,Candidate 5 (BJP),BJP,BJP,NDA,66693,10.28,648492,58.3,False,5,0,0,2024
Assam,Assam PC 9,Candidate 1 (BRS),BRS,BRS,,200740,33.38,601339,68.4,True,1,1646,0.27,2024
Assam,Assam PC 9,Candidate 2 (INC),INC,INC,INDIA,199094,33.11,601339,66.1,False,2,0,0,2024
Assam,Assam PC 9,Candidate 3 (DMK),DMK,DMK,INDIA,155148,25.8,601339,60.3,False,3,0,0,2024
Assam,Assam PC 9,Candidate 4 (IND),IND,IND,,46355,7.71,601339,65.5,False,4,0,0,2024
Assam,Assam PC 10,Candidate 1 (DMK),DMK,DMK,INDIA,514753,46.76,1100942,60.6,True,1,196516,17.85,2024
Assam,Assam PC 10,Candidate 2 (BJP),BJP,BJP,NDA,318237,28.91,1100942,59.5,False,2,0,0,2024
Assam,Assam PC 10,Candidate 3 (TMC),TMC,TMC,INDIA,163005,14.81,1100942,67.6,False,3,0,0,2024
Assam,Assam PC 10,Candidate 4 (OTH),OTH,OTH,,104945,9.53,1100942,57.7,False,4,0,0,2024
Assam,Assam PC 11,Candidate 1 (BJP),BJP,BJP,NDA,351652,50.54,695754,55.2,True,1,7551,1.09,2024
Assam,Assam PC 11,Candidate 2 (DMK),DMK,DMK,INDIA,344101,49.46,695754,70.3,False,2,0,0,2024
Assam,Assam PC 12,Candidate 1 (BJP),BJP,BJP,NDA,141375,30.83,458621,57.6,True,1,8586,1.87,2024
Assam,Assam PC 12,Candidate 2 (OTH),OTH,OTH,,132789,28.95,458621,75.8,False,2,0,0,2024
Assam,Assam PC 12,Candidate 3 (TMC),TMC,TMC,INDIA,115666,25.22,458621,75.4,False,3,0,0,2024
Assam,Assam PC 12,Candidate 4 (AIADMK),AIADMK,AIADMK,,68789,15.0,458621,61.2,False,4,0,0,2024
Assam,Assam PC 13,Candidate 1 (SP),SP,SP,INDIA,631568,53.47,1181141,64.4,True,1,230166,19.49,2024
Assam,Assam PC 13,Candidate 2 (TMC),TMC,TMC,INDIA,401402,33.98,1181141,72.8,False,2,0,0,2024
Assam,Assam PC 13,Candidate 3 (BJP),BJP,BJP,NDA,148170,12.54,1181141,57.4,False,3,0,0,2024
Assam,Assam PC 14,Candidate 1 (AIADMK),AIADMK,AIADMK,,312236,43.03,725586,59.8,True,1,25488,3.51,2024
Assam,Assam PC 14,Candidate 2 (BJP),BJP,BJP,NDA,286748,39.52,725586,58.2,False,2,0,0,2024
Assam,Assam PC 14,Candidate 3 (SP),SP,SP,INDIA,126601,17.45,725586,66.0,False,3,0,0,2024
Punjab,Punjab PC 1,Candidate 1 (INC),INC,INC,INDIA,372683,42.45,877867,70.9,True,1,155481,17.71,2024
Punjab,Punjab PC 1,Candidate 2 (BJP),BJP,BJP,NDA,217202,24.74,877867,55.5,False,2,0,0,2024
Punjab,Punjab PC 1,Candidate 3 (TMC),TMC,TMC,INDIA,150692,17.17,877867,55.6,False,3,0,0,2024
Punjab,Punjab PC 1,Candidate 4 (TDP),TDP,TDP,NDA,137288,15.64,877867,59.0,False,4,0,0,2024
Punjab,Punjab PC 2,Candidate 1 (OTH),OTH,OTH,,259967,36.85,705405,55.7,True,1,22252,3.15,2024
Punjab,Punjab PC 2,Candidate 2 (BJP),BJP,BJP,NDA,237715,33.7,705405,73.7,False,2,0,0,2024
Punjab,Punjab PC 2,Candidate 3 (INC),INC,INC,INDIA,95085,13.48,705405,56.1,False,3,0,0,2024
Punjab,Punjab PC 2,Candidate 4 (AIADMK),AIADMK,AIADMK,,69131,9.8,705405,64.5,False,4,0,0,2024
Punjab,Punjab PC 2,Candidate 5 (TMC),TMC,TMC,INDIA,43505,6.17,705405,66.3,False,5,0,0,2024
Punjab,Punjab PC 3,Candidate 1 (BJP),BJP,BJP,NDA,432387,36.15,1195958,69.9,True,1,12004,1.0,2024
